data,produto_id,nome_produto_x,categoria_x,quantidade_vendida,preco_unitario,ds,yhat,nome_produto_y,categoria_y
2024-05-21,prod_018,Presunto,Frios e Laticínios,27,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-07-07,prod_021,Condicionador,Higiene,22,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-10-16,prod_005,Multiuso,Limpeza,31,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-06-26,prod_042,Farinha de Trigo,Alimentação,55,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-09-13,prod_014,Pilhas,Diversos,71,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-09-07,prod_044,Batata Frita Congelada,Congelados,54,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-08-14,prod_045,Biscoito,Padaria,17,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-08,prod_047,Frango,Carnes,76,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-05-29,prod_049,Linguiça,Carnes,80,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-04-23,prod_024,Perfume,Cosméticos,41,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-07-29,prod_018,Presunto,Frios e Laticínios,60,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-05-23,prod_038,Guardanapos,Diversos,92,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-03,prod_045,Biscoito,Padaria,61,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-09-30,prod_040,Hambúrguer Congelado,Congelados,24,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-05-18,prod_006,Água Mineral,Bebidas,19,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-09-24,prod_030,Perfume,Cosméticos,29,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-19,prod_043,Creme Dental,Higiene,22,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-06-27,prod_009,Presunto,Frios e Laticínios,100,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-06-30,prod_050,Desodorante,Higiene,29,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-07-25,prod_006,Água Mineral,Bebidas,17,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-09-18,prod_001,Sabão em Pó,Limpeza,36,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-09-12,prod_012,Loção Hidratante,Cosméticos,70,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-10-02,prod_036,Creme Dental,Higiene,95,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-08,prod_045,Biscoito,Padaria,94,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-10-04,prod_025,Picanha,Carnes,92,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-09-16,prod_046,Peixe Congelado,Congelados,9,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-09-23,prod_043,Creme Dental,Higiene,55,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-06-20,prod_044,Batata Frita Congelada,Congelados,39,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-07-27,prod_021,Condicionador,Higiene,49,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-08-06,prod_035,Loção Hidratante,Cosméticos,2,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-04-23,prod_014,Pilhas,Diversos,54,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-07-31,prod_034,Cerveja,Bebidas,26,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-07-07,prod_020,Farinha de Trigo,Alimentação,31,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-08-07,prod_004,Energético,Bebidas,35,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-10-07,prod_047,Frango,Carnes,3,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-08-15,prod_044,Batata Frita Congelada,Congelados,17,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-07-31,prod_001,Sabão em Pó,Limpeza,73,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-09-10,prod_021,Condicionador,Higiene,41,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-10-06,prod_021,Condicionador,Higiene,2,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-06-14,prod_032,Água Mineral,Bebidas,41,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-08-06,prod_014,Pilhas,Diversos,91,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-05-26,prod_021,Condicionador,Higiene,12,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-07-18,prod_021,Condicionador,Higiene,93,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-09-14,prod_009,Presunto,Frios e Laticínios,54,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-07-15,prod_005,Multiuso,Limpeza,17,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-09-29,prod_035,Loção Hidratante,Cosméticos,96,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-07-23,prod_044,Batata Frita Congelada,Congelados,6,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-09-06,prod_036,Creme Dental,Higiene,85,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-09-03,prod_046,Peixe Congelado,Congelados,23,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-08-26,prod_005,Multiuso,Limpeza,44,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-07-10,prod_047,Frango,Carnes,21,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-09-07,prod_050,Desodorante,Higiene,98,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-07-29,prod_014,Pilhas,Diversos,96,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-07-10,prod_039,Peixe Congelado,Congelados,66,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-04-26,prod_040,Hambúrguer Congelado,Congelados,91,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-09-08,prod_026,Hambúrguer Congelado,Congelados,80,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-05-20,prod_045,Biscoito,Padaria,39,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-05-23,prod_022,Condicionador,Higiene,21,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-07-16,prod_035,Loção Hidratante,Cosméticos,7,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-04-29,prod_022,Condicionador,Higiene,49,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-06-29,prod_034,Cerveja,Bebidas,98,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-08-05,prod_035,Loção Hidratante,Cosméticos,13,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-07-07,prod_050,Desodorante,Higiene,93,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-09-13,prod_035,Loção Hidratante,Cosméticos,92,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-05-04,prod_015,Detergente,Limpeza,47,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-09-19,prod_011,Peixe Congelado,Congelados,51,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-08-15,prod_043,Creme Dental,Higiene,98,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-06-05,prod_029,Condicionador,Higiene,30,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-07-07,prod_032,Água Mineral,Bebidas,20,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-08-08,prod_031,Requeijão,Frios e Laticínios,57,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-07-26,prod_045,Biscoito,Padaria,72,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-05-10,prod_048,Condicionador,Higiene,52,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-08-31,prod_033,Nuggets,Congelados,9,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-07-13,prod_049,Linguiça,Carnes,92,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-06-08,prod_015,Detergente,Limpeza,98,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-09-28,prod_043,Creme Dental,Higiene,57,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-08-11,prod_010,Costela,Carnes,21,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-09-25,prod_026,Hambúrguer Congelado,Congelados,91,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-10-07,prod_043,Creme Dental,Higiene,82,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-08-02,prod_049,Linguiça,Carnes,27,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-09-20,prod_045,Biscoito,Padaria,1,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-07-24,prod_013,Perfume,Cosméticos,55,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-09-29,prod_045,Biscoito,Padaria,1,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-09-14,prod_031,Requeijão,Frios e Laticínios,10,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-06-18,prod_031,Requeijão,Frios e Laticínios,46,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-09-09,prod_011,Peixe Congelado,Congelados,35,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-05-06,prod_015,Detergente,Limpeza,36,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-05-14,prod_006,Água Mineral,Bebidas,96,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-07-16,prod_024,Perfume,Cosméticos,92,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-06-30,prod_026,Hambúrguer Congelado,Congelados,67,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-09-04,prod_006,Água Mineral,Bebidas,19,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-10-16,prod_033,Nuggets,Congelados,30,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-05-04,prod_039,Peixe Congelado,Congelados,60,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-06-07,prod_006,Água Mineral,Bebidas,24,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-06-10,prod_002,Desodorante,Higiene,1,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-09-03,prod_021,Condicionador,Higiene,97,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-06-30,prod_044,Batata Frita Congelada,Congelados,51,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-07-08,prod_037,Fio Dental,Higiene,57,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-10-15,prod_038,Guardanapos,Diversos,25,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-07-06,prod_011,Peixe Congelado,Congelados,39,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-05-15,prod_046,Peixe Congelado,Congelados,64,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-05-18,prod_030,Perfume,Cosméticos,5,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-02,prod_024,Perfume,Cosméticos,74,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-08-19,prod_049,Linguiça,Carnes,64,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-09-29,prod_003,Sabão em Pó,Limpeza,3,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-04-29,prod_044,Batata Frita Congelada,Congelados,37,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-08-28,prod_015,Detergente,Limpeza,36,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-08-13,prod_046,Peixe Congelado,Congelados,70,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-10-14,prod_011,Peixe Congelado,Congelados,53,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-09-23,prod_004,Energético,Bebidas,50,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-06-01,prod_026,Hambúrguer Congelado,Congelados,60,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-08-13,prod_001,Sabão em Pó,Limpeza,26,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-06-05,prod_044,Batata Frita Congelada,Congelados,45,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-07-29,prod_050,Desodorante,Higiene,61,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-09-27,prod_003,Sabão em Pó,Limpeza,29,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-07-25,prod_046,Peixe Congelado,Congelados,82,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-09-02,prod_037,Fio Dental,Higiene,81,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-08-15,prod_032,Água Mineral,Bebidas,57,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-06-07,prod_037,Fio Dental,Higiene,5,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-06-14,prod_041,Amaciante,Limpeza,77,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-06-03,prod_047,Frango,Carnes,74,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-06-15,prod_027,Hambúrguer Congelado,Congelados,68,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-07-29,prod_048,Condicionador,Higiene,26,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-09-03,prod_032,Água Mineral,Bebidas,40,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-05-24,prod_020,Farinha de Trigo,Alimentação,15,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-10-11,prod_015,Detergente,Limpeza,25,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-09-07,prod_002,Desodorante,Higiene,96,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-08-24,prod_018,Presunto,Frios e Laticínios,35,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-07-14,prod_033,Nuggets,Congelados,54,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-09-18,prod_001,Sabão em Pó,Limpeza,11,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-07-20,prod_007,Desinfetante,Limpeza,6,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-07-23,prod_019,Papel Filme,Diversos,35,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-10-14,prod_025,Picanha,Carnes,65,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-07-05,prod_049,Linguiça,Carnes,75,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-05-20,prod_008,Energético,Bebidas,69,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-07-18,prod_043,Creme Dental,Higiene,37,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-07-17,prod_041,Amaciante,Limpeza,99,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-10-11,prod_019,Papel Filme,Diversos,42,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-10-11,prod_011,Peixe Congelado,Congelados,76,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-08-18,prod_049,Linguiça,Carnes,53,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-08-27,prod_029,Condicionador,Higiene,60,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-07-25,prod_037,Fio Dental,Higiene,60,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-09-20,prod_049,Linguiça,Carnes,68,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-31,prod_019,Papel Filme,Diversos,40,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-05-09,prod_017,Amaciante,Limpeza,76,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-06-04,prod_044,Batata Frita Congelada,Congelados,4,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-09-04,prod_011,Peixe Congelado,Congelados,40,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-05-12,prod_009,Presunto,Frios e Laticínios,73,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-05-29,prod_018,Presunto,Frios e Laticínios,69,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-07-03,prod_033,Nuggets,Congelados,9,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-08-03,prod_046,Peixe Congelado,Congelados,33,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-08-09,prod_022,Condicionador,Higiene,64,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-06-26,prod_005,Multiuso,Limpeza,76,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-09-10,prod_050,Desodorante,Higiene,22,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-08-14,prod_050,Desodorante,Higiene,61,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-05-04,prod_026,Hambúrguer Congelado,Congelados,34,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-09-04,prod_024,Perfume,Cosméticos,27,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-07-15,prod_030,Perfume,Cosméticos,75,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-07-21,prod_047,Frango,Carnes,19,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-09-29,prod_040,Hambúrguer Congelado,Congelados,61,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-09-22,prod_020,Farinha de Trigo,Alimentação,93,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-09-18,prod_007,Desinfetante,Limpeza,20,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-05-15,prod_034,Cerveja,Bebidas,51,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-09-27,prod_008,Energético,Bebidas,99,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-07-24,prod_012,Loção Hidratante,Cosméticos,97,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-07-08,prod_014,Pilhas,Diversos,67,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-06-03,prod_031,Requeijão,Frios e Laticínios,65,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-10-10,prod_023,Fósforo,Diversos,29,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-10-04,prod_013,Perfume,Cosméticos,80,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-05-10,prod_016,Manteiga,Frios e Laticínios,5,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-05-04,prod_014,Pilhas,Diversos,57,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-09-13,prod_038,Guardanapos,Diversos,12,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-05-06,prod_048,Condicionador,Higiene,53,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-10-12,prod_050,Desodorante,Higiene,2,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-04-29,prod_014,Pilhas,Diversos,51,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-07-19,prod_006,Água Mineral,Bebidas,80,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-06-17,prod_042,Farinha de Trigo,Alimentação,22,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-10-01,prod_043,Creme Dental,Higiene,56,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-08-21,prod_042,Farinha de Trigo,Alimentação,30,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-04-29,prod_043,Creme Dental,Higiene,44,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-07-01,prod_018,Presunto,Frios e Laticínios,30,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-07-19,prod_038,Guardanapos,Diversos,85,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-08-19,prod_049,Linguiça,Carnes,7,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-06-21,prod_046,Peixe Congelado,Congelados,82,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-04-26,prod_009,Presunto,Frios e Laticínios,88,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-05-12,prod_036,Creme Dental,Higiene,69,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-22,prod_013,Perfume,Cosméticos,92,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-06-16,prod_027,Hambúrguer Congelado,Congelados,19,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-08-20,prod_047,Frango,Carnes,84,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-10-15,prod_028,Azeite de Oliva,Alimentação,93,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-10-01,prod_044,Batata Frita Congelada,Congelados,30,13.67,2024-11-30,1539.6172481861358,Linguiça,Carnes
2024-06-12,prod_045,Biscoito,Padaria,81,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-10-08,prod_046,Peixe Congelado,Congelados,40,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-07-29,prod_045,Biscoito,Padaria,30,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-05-24,prod_015,Detergente,Limpeza,20,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-06-03,prod_022,Condicionador,Higiene,69,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-10-10,prod_019,Papel Filme,Diversos,67,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-09-08,prod_016,Manteiga,Frios e Laticínios,89,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-04-23,prod_026,Hambúrguer Congelado,Congelados,58,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-09-01,prod_013,Perfume,Cosméticos,86,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
