data,produto_id,nome_produto,categoria,quantidade_vendida,preco_unitario
2024-10-04,prod_048,Peixe Congelado,Congelados,63,15.82
2024-07-21,prod_029,Pão de Forma,Padaria,72,11.52
2024-07-04,prod_026,Nuggets,Congelados,98,10.42
2024-08-20,prod_025,Peixe Congelado,Congelados,85,48.54
2024-07-14,prod_049,Loção Hidratante,Cosméticos,6,18.19
2024-09-04,prod_031,Condicionador,Higiene,17,8.94
2024-10-09,prod_009,Suco de Laranja,Bebidas,88,33.15
2024-05-05,prod_039,Suco de Laranja,Bebidas,77,47.16
2024-07-15,prod_043,Farinha de Trigo,Alimentação,60,11.56
2024-05-07,prod_047,Pão Francês,Padaria,24,17.71
2024-06-23,prod_041,Fósforo,Diversos,81,36.86
2024-08-16,prod_035,Esmalte,Cosméticos,69,45.96
2024-08-13,prod_008,Carne Moída,Carnes,68,39.03
2024-04-26,prod_043,Farinha de Trigo,Alimentação,19,11.56
2024-06-28,prod_023,Queijo Mussarela,Frios e Laticínios,64,21.01
2024-09-12,prod_007,Condicionador,Higiene,6,13.53
2024-06-30,prod_010,Iogurte,Frios e Laticínios,57,16.1
2024-05-10,prod_050,Esponja de Aço,Limpeza,20,30.0
2024-07-27,prod_029,Pão de Forma,Padaria,2,11.52
2024-05-26,prod_005,Multiuso,Limpeza,40,29.72
2024-07-10,prod_019,Hambúrguer Congelado,Congelados,17,46.57
2024-09-25,prod_045,Requeijão,Frios e Laticínios,88,34.06
2024-04-30,prod_006,Batata Frita Congelada,Congelados,23,45.94
2024-07-11,prod_019,Hambúrguer Congelado,Congelados,79,46.57
2024-09-28,prod_039,Suco de Laranja,Bebidas,25,47.16
2024-05-11,prod_019,Hambúrguer Congelado,Congelados,45,46.57
2024-08-15,prod_023,Queijo Mussarela,Frios e Laticínios,68,21.01
2024-07-03,prod_009,Suco de Laranja,Bebidas,36,33.15
2024-06-14,prod_015,Pão de Forma,Padaria,91,42.57
2024-10-09,prod_010,Iogurte,Frios e Laticínios,32,16.1
2024-06-19,prod_007,Condicionador,Higiene,18,13.53
2024-08-20,prod_042,Esponja de Aço,Limpeza,37,34.71
2024-06-26,prod_027,Leite Integral,Frios e Laticínios,57,22.96
2024-08-20,prod_011,Peixe Congelado,Congelados,72,24.04
2024-05-21,prod_012,Açúcar,Alimentação,91,7.35
2024-09-21,prod_009,Suco de Laranja,Bebidas,31,33.15
2024-07-25,prod_007,Condicionador,Higiene,64,13.53
2024-07-14,prod_009,Suco de Laranja,Bebidas,53,33.15
2024-06-26,prod_010,Iogurte,Frios e Laticínios,97,16.1
2024-07-18,prod_042,Esponja de Aço,Limpeza,71,34.71
2024-05-08,prod_006,Batata Frita Congelada,Congelados,65,45.94
2024-08-23,prod_047,Pão Francês,Padaria,21,17.71
2024-08-27,prod_039,Suco de Laranja,Bebidas,3,47.16
2024-06-03,prod_036,Pão Integral,Padaria,72,11.68
2024-06-23,prod_013,Costela,Carnes,25,17.56
2024-10-14,prod_037,Linguiça,Carnes,98,41.8
2024-07-31,prod_041,Fósforo,Diversos,28,36.86
2024-06-08,prod_007,Condicionador,Higiene,37,13.53
2024-10-14,prod_012,Açúcar,Alimentação,43,7.35
2024-09-07,prod_001,Bolo de Chocolate,Padaria,33,9.56
2024-06-09,prod_030,Croissant,Padaria,46,49.73
2024-06-17,prod_017,Esponja de Aço,Limpeza,14,14.38
2024-09-30,prod_028,Vinho Tinto,Bebidas,82,10.07
2024-08-26,prod_026,Nuggets,Congelados,66,10.42
2024-08-12,prod_026,Nuggets,Congelados,84,10.42
2024-07-31,prod_046,Amaciante,Limpeza,53,36.75
2024-05-31,prod_041,Fósforo,Diversos,50,36.86
2024-09-20,prod_003,Bife de Alcatra,Carnes,36,38.02
2024-05-20,prod_004,Requeijão,Frios e Laticínios,98,14.14
2024-09-23,prod_007,Condicionador,Higiene,4,13.53
2024-04-27,prod_027,Leite Integral,Frios e Laticínios,44,22.96
2024-05-12,prod_002,Perfume,Cosméticos,26,40.75
2024-04-29,prod_039,Suco de Laranja,Bebidas,95,47.16
2024-08-25,prod_043,Farinha de Trigo,Alimentação,2,11.56
2024-07-21,prod_018,Leite Integral,Frios e Laticínios,32,28.75
2024-05-13,prod_006,Batata Frita Congelada,Congelados,85,45.94
2024-06-14,prod_049,Loção Hidratante,Cosméticos,83,18.19
2024-07-26,prod_035,Esmalte,Cosméticos,21,45.96
2024-09-08,prod_029,Pão de Forma,Padaria,44,11.52
2024-07-17,prod_005,Multiuso,Limpeza,50,29.72
2024-06-19,prod_007,Condicionador,Higiene,38,13.53
2024-07-21,prod_015,Pão de Forma,Padaria,37,42.57
2024-05-28,prod_016,Croissant,Padaria,1,37.36
2024-06-19,prod_005,Multiuso,Limpeza,78,29.72
2024-10-02,prod_044,Manteiga,Frios e Laticínios,16,39.71
2024-06-20,prod_041,Fósforo,Diversos,95,36.86
2024-10-13,prod_039,Suco de Laranja,Bebidas,1,47.16
2024-07-12,prod_005,Multiuso,Limpeza,26,29.72
2024-06-28,prod_015,Pão de Forma,Padaria,83,42.57
2024-10-17,prod_017,Esponja de Aço,Limpeza,10,14.38
2024-10-03,prod_044,Manteiga,Frios e Laticínios,80,39.71
2024-05-11,prod_047,Pão Francês,Padaria,15,17.71
2024-05-11,prod_038,Pizza Congelada,Congelados,40,37.38
2024-10-16,prod_036,Pão Integral,Padaria,88,11.68
2024-07-13,prod_050,Esponja de Aço,Limpeza,92,30.0
2024-05-01,prod_013,Costela,Carnes,15,17.56
2024-05-21,prod_030,Croissant,Padaria,68,49.73
2024-07-13,prod_039,Suco de Laranja,Bebidas,46,47.16
2024-09-19,prod_026,Nuggets,Congelados,14,10.42
2024-09-16,prod_024,Amaciante,Limpeza,4,14.44
2024-10-03,prod_033,Sabão em Pó,Limpeza,17,13.43
2024-08-28,prod_026,Nuggets,Congelados,65,10.42
2024-10-12,prod_009,Suco de Laranja,Bebidas,64,33.15
2024-04-26,prod_040,Nuggets,Congelados,20,29.19
2024-06-16,prod_041,Fósforo,Diversos,36,36.86
2024-09-28,prod_045,Requeijão,Frios e Laticínios,95,34.06
2024-04-29,prod_050,Esponja de Aço,Limpeza,50,30.0
2024-09-26,prod_042,Esponja de Aço,Limpeza,45,34.71
2024-06-16,prod_043,Farinha de Trigo,Alimentação,77,11.56
2024-06-04,prod_041,Fósforo,Diversos,24,36.86
2024-10-12,prod_023,Queijo Mussarela,Frios e Laticínios,4,21.01
2024-06-16,prod_036,Pão Integral,Padaria,48,11.68
2024-08-09,prod_046,Amaciante,Limpeza,55,36.75
2024-06-27,prod_037,Linguiça,Carnes,17,41.8
2024-09-29,prod_041,Fósforo,Diversos,86,36.86
2024-08-15,prod_015,Pão de Forma,Padaria,3,42.57
2024-08-23,prod_027,Leite Integral,Frios e Laticínios,75,22.96
2024-08-27,prod_039,Suco de Laranja,Bebidas,20,47.16
2024-07-17,prod_006,Batata Frita Congelada,Congelados,24,45.94
2024-07-21,prod_023,Queijo Mussarela,Frios e Laticínios,65,21.01
2024-06-07,prod_042,Esponja de Aço,Limpeza,76,34.71
2024-08-15,prod_019,Hambúrguer Congelado,Congelados,84,46.57
2024-07-06,prod_004,Requeijão,Frios e Laticínios,36,14.14
2024-09-02,prod_035,Esmalte,Cosméticos,81,45.96
2024-07-14,prod_036,Pão Integral,Padaria,83,11.68
2024-09-23,prod_030,Croissant,Padaria,4,49.73
2024-09-18,prod_047,Pão Francês,Padaria,48,17.71
2024-09-08,prod_038,Pizza Congelada,Congelados,3,37.38
2024-09-14,prod_012,Açúcar,Alimentação,76,7.35
2024-05-30,prod_019,Hambúrguer Congelado,Congelados,37,46.57
2024-09-01,prod_032,Requeijão,Frios e Laticínios,16,8.51
2024-06-06,prod_050,Esponja de Aço,Limpeza,87,30.0
2024-06-02,prod_018,Leite Integral,Frios e Laticínios,25,28.75
2024-07-25,prod_020,Limpa Vidros,Limpeza,99,10.48
2024-10-19,prod_008,Carne Moída,Carnes,80,39.03
2024-05-25,prod_034,Guardanapos,Diversos,69,7.56
2024-04-30,prod_010,Iogurte,Frios e Laticínios,41,16.1
2024-05-01,prod_005,Multiuso,Limpeza,75,29.72
2024-09-19,prod_022,Filé de Peito de Frango,Carnes,75,36.71
2024-09-02,prod_004,Requeijão,Frios e Laticínios,11,14.14
2024-07-31,prod_041,Fósforo,Diversos,90,36.86
2024-09-19,prod_002,Perfume,Cosméticos,90,40.75
2024-08-04,prod_025,Peixe Congelado,Congelados,8,48.54
2024-10-18,prod_049,Loção Hidratante,Cosméticos,87,18.19
2024-06-03,prod_030,Croissant,Padaria,94,49.73
2024-06-19,prod_011,Peixe Congelado,Congelados,73,24.04
2024-06-10,prod_028,Vinho Tinto,Bebidas,60,10.07
2024-05-17,prod_036,Pão Integral,Padaria,53,11.68
2024-08-22,prod_042,Esponja de Aço,Limpeza,45,34.71
2024-05-13,prod_026,Nuggets,Congelados,13,10.42
2024-09-13,prod_014,Protetor Solar,Cosméticos,42,12.84
2024-09-11,prod_031,Condicionador,Higiene,58,8.94
2024-10-09,prod_009,Suco de Laranja,Bebidas,21,33.15
2024-06-20,prod_015,Pão de Forma,Padaria,87,42.57
2024-10-06,prod_035,Esmalte,Cosméticos,99,45.96
2024-09-06,prod_015,Pão de Forma,Padaria,35,42.57
2024-05-19,prod_028,Vinho Tinto,Bebidas,21,10.07
2024-06-14,prod_021,Carvão para Churrasco,Diversos,81,5.64
2024-07-01,prod_022,Filé de Peito de Frango,Carnes,91,36.71
2024-09-25,prod_050,Esponja de Aço,Limpeza,82,30.0
2024-07-27,prod_015,Pão de Forma,Padaria,77,42.57
2024-07-01,prod_023,Queijo Mussarela,Frios e Laticínios,56,21.01
2024-07-15,prod_018,Leite Integral,Frios e Laticínios,19,28.75
2024-06-04,prod_028,Vinho Tinto,Bebidas,86,10.07
2024-08-27,prod_009,Suco de Laranja,Bebidas,19,33.15
2024-05-06,prod_049,Loção Hidratante,Cosméticos,84,18.19
2024-06-27,prod_023,Queijo Mussarela,Frios e Laticínios,66,21.01
2024-05-29,prod_008,Carne Moída,Carnes,3,39.03
2024-06-22,prod_001,Bolo de Chocolate,Padaria,30,9.56
2024-06-26,prod_045,Requeijão,Frios e Laticínios,98,34.06
2024-06-02,prod_036,Pão Integral,Padaria,79,11.68
2024-05-16,prod_028,Vinho Tinto,Bebidas,74,10.07
2024-05-04,prod_009,Suco de Laranja,Bebidas,68,33.15
2024-05-22,prod_001,Bolo de Chocolate,Padaria,21,9.56
2024-07-10,prod_047,Pão Francês,Padaria,44,17.71
2024-08-13,prod_030,Croissant,Padaria,94,49.73
2024-05-08,prod_006,Batata Frita Congelada,Congelados,67,45.94
2024-05-13,prod_037,Linguiça,Carnes,61,41.8
2024-09-14,prod_049,Loção Hidratante,Cosméticos,80,18.19
2024-06-12,prod_014,Protetor Solar,Cosméticos,84,12.84
2024-06-02,prod_040,Nuggets,Congelados,54,29.19
2024-07-16,prod_014,Protetor Solar,Cosméticos,54,12.84
2024-06-17,prod_005,Multiuso,Limpeza,74,29.72
2024-05-15,prod_025,Peixe Congelado,Congelados,86,48.54
2024-08-13,prod_038,Pizza Congelada,Congelados,95,37.38
2024-09-01,prod_013,Costela,Carnes,100,17.56
2024-09-20,prod_024,Amaciante,Limpeza,83,14.44
2024-08-25,prod_037,Linguiça,Carnes,51,41.8
2024-09-08,prod_029,Pão de Forma,Padaria,100,11.52
2024-08-02,prod_037,Linguiça,Carnes,95,41.8
2024-10-19,prod_016,Croissant,Padaria,41,37.36
2024-06-09,prod_001,Bolo de Chocolate,Padaria,76,9.56
2024-08-29,prod_043,Farinha de Trigo,Alimentação,98,11.56
2024-07-14,prod_029,Pão de Forma,Padaria,49,11.52
2024-06-13,prod_028,Vinho Tinto,Bebidas,22,10.07
2024-07-10,prod_019,Hambúrguer Congelado,Congelados,19,46.57
2024-07-24,prod_026,Nuggets,Congelados,54,10.42
2024-09-03,prod_012,Açúcar,Alimentação,2,7.35
2024-09-24,prod_046,Amaciante,Limpeza,20,36.75
2024-09-24,prod_004,Requeijão,Frios e Laticínios,93,14.14
2024-09-29,prod_012,Açúcar,Alimentação,59,7.35
2024-05-10,prod_030,Croissant,Padaria,55,49.73
2024-06-29,prod_037,Linguiça,Carnes,30,41.8
2024-08-21,prod_041,Fósforo,Diversos,67,36.86
2024-09-25,prod_048,Peixe Congelado,Congelados,55,15.82
2024-09-05,prod_014,Protetor Solar,Cosméticos,26,12.84
2024-06-18,prod_016,Croissant,Padaria,26,37.36
2024-10-17,prod_049,Loção Hidratante,Cosméticos,15,18.19
2024-09-24,prod_049,Loção Hidratante,Cosméticos,28,18.19
2024-05-21,prod_049,Loção Hidratante,Cosméticos,95,18.19
2024-08-10,prod_020,Limpa Vidros,Limpeza,31,10.48
2024-05-27,prod_021,Carvão para Churrasco,Diversos,23,5.64
2024-07-12,prod_012,Açúcar,Alimentação,46,7.35
2024-06-25,prod_039,Suco de Laranja,Bebidas,4,47.16
2024-07-18,prod_008,Carne Moída,Carnes,92,39.03
2024-06-26,prod_009,Suco de Laranja,Bebidas,18,33.15
2024-08-02,prod_040,Nuggets,Congelados,20,29.19
2024-07-11,prod_025,Peixe Congelado,Congelados,29,48.54
2024-09-27,prod_049,Loção Hidratante,Cosméticos,44,18.19
2024-04-26,prod_024,Amaciante,Limpeza,71,14.44
2024-08-20,prod_033,Sabão em Pó,Limpeza,99,13.43
2024-05-29,prod_025,Peixe Congelado,Congelados,53,48.54
2024-05-06,prod_022,Filé de Peito de Frango,Carnes,97,36.71
2024-06-06,prod_017,Esponja de Aço,Limpeza,81,14.38
2024-05-17,prod_016,Croissant,Padaria,80,37.36
2024-06-02,prod_044,Manteiga,Frios e Laticínios,22,39.71
2024-09-06,prod_009,Suco de Laranja,Bebidas,51,33.15
2024-07-08,prod_050,Esponja de Aço,Limpeza,33,30.0
2024-06-17,prod_048,Peixe Congelado,Congelados,76,15.82
2024-10-05,prod_028,Vinho Tinto,Bebidas,72,10.07
2024-04-25,prod_021,Carvão para Churrasco,Diversos,59,5.64
2024-10-05,prod_038,Pizza Congelada,Congelados,79,37.38
2024-05-20,prod_048,Peixe Congelado,Congelados,1,15.82
2024-10-12,prod_041,Fósforo,Diversos,38,36.86
2024-09-15,prod_021,Carvão para Churrasco,Diversos,13,5.64
2024-10-16,prod_011,Peixe Congelado,Congelados,26,24.04
2024-09-02,prod_039,Suco de Laranja,Bebidas,26,47.16
2024-07-24,prod_043,Farinha de Trigo,Alimentação,79,11.56
2024-09-21,prod_041,Fósforo,Diversos,85,36.86
2024-05-08,prod_018,Leite Integral,Frios e Laticínios,98,28.75
2024-07-06,prod_045,Requeijão,Frios e Laticínios,14,34.06
2024-08-14,prod_002,Perfume,Cosméticos,58,40.75
2024-05-19,prod_044,Manteiga,Frios e Laticínios,2,39.71
2024-06-25,prod_038,Pizza Congelada,Congelados,62,37.38
2024-09-12,prod_030,Croissant,Padaria,2,49.73
2024-09-15,prod_026,Nuggets,Congelados,96,10.42
2024-09-16,prod_026,Nuggets,Congelados,64,10.42
2024-05-11,prod_021,Carvão para Churrasco,Diversos,15,5.64
2024-08-27,prod_019,Hambúrguer Congelado,Congelados,12,46.57
2024-05-15,prod_012,Açúcar,Alimentação,60,7.35
2024-09-04,prod_024,Amaciante,Limpeza,63,14.44
2024-07-13,prod_037,Linguiça,Carnes,37,41.8
2024-09-01,prod_048,Peixe Congelado,Congelados,88,15.82
2024-10-08,prod_003,Bife de Alcatra,Carnes,82,38.02
2024-05-01,prod_015,Pão de Forma,Padaria,35,42.57
2024-05-07,prod_032,Requeijão,Frios e Laticínios,68,8.51
2024-06-04,prod_044,Manteiga,Frios e Laticínios,58,39.71
2024-05-22,prod_005,Multiuso,Limpeza,2,29.72
2024-07-10,prod_033,Sabão em Pó,Limpeza,11,13.43
2024-09-27,prod_039,Suco de Laranja,Bebidas,49,47.16
2024-10-18,prod_042,Esponja de Aço,Limpeza,27,34.71
2024-08-20,prod_003,Bife de Alcatra,Carnes,41,38.02
2024-07-12,prod_022,Filé de Peito de Frango,Carnes,76,36.71
2024-09-03,prod_004,Requeijão,Frios e Laticínios,50,14.14
2024-07-18,prod_009,Suco de Laranja,Bebidas,91,33.15
2024-05-13,prod_035,Esmalte,Cosméticos,42,45.96
2024-06-12,prod_027,Leite Integral,Frios e Laticínios,72,22.96
2024-10-17,prod_043,Farinha de Trigo,Alimentação,98,11.56
2024-05-28,prod_030,Croissant,Padaria,98,49.73
2024-07-23,prod_022,Filé de Peito de Frango,Carnes,23,36.71
2024-05-16,prod_044,Manteiga,Frios e Laticínios,90,39.71
2024-10-10,prod_049,Loção Hidratante,Cosméticos,3,18.19
2024-06-02,prod_002,Perfume,Cosméticos,70,40.75
2024-10-14,prod_013,Costela,Carnes,54,17.56
2024-10-01,prod_012,Açúcar,Alimentação,17,7.35
2024-10-19,prod_044,Manteiga,Frios e Laticínios,54,39.71
2024-05-24,prod_023,Queijo Mussarela,Frios e Laticínios,100,21.01
2024-09-24,prod_002,Perfume,Cosméticos,88,40.75
2024-05-09,prod_030,Croissant,Padaria,60,49.73
2024-06-14,prod_029,Pão de Forma,Padaria,80,11.52
2024-09-21,prod_041,Fósforo,Diversos,15,36.86
2024-08-13,prod_002,Perfume,Cosméticos,48,40.75
2024-07-05,prod_030,Croissant,Padaria,20,49.73
2024-07-15,prod_012,Açúcar,Alimentação,21,7.35
2024-06-12,prod_016,Croissant,Padaria,17,37.36
2024-10-04,prod_032,Requeijão,Frios e Laticínios,88,8.51
2024-09-21,prod_050,Esponja de Aço,Limpeza,100,30.0
2024-06-29,prod_048,Peixe Congelado,Congelados,8,15.82
2024-07-26,prod_045,Requeijão,Frios e Laticínios,34,34.06
2024-09-09,prod_003,Bife de Alcatra,Carnes,92,38.02
2024-10-07,prod_044,Manteiga,Frios e Laticínios,48,39.71
2024-08-11,prod_049,Loção Hidratante,Cosméticos,42,18.19
2024-08-24,prod_012,Açúcar,Alimentação,52,7.35
2024-04-28,prod_025,Peixe Congelado,Congelados,34,48.54
2024-08-10,prod_029,Pão de Forma,Padaria,57,11.52
2024-06-04,prod_043,Farinha de Trigo,Alimentação,7,11.56
2024-08-04,prod_008,Carne Moída,Carnes,39,39.03
2024-05-02,prod_009,Suco de Laranja,Bebidas,13,33.15
2024-10-09,prod_049,Loção Hidratante,Cosméticos,56,18.19
2024-09-21,prod_023,Queijo Mussarela,Frios e Laticínios,63,21.01
2024-10-03,prod_034,Guardanapos,Diversos,48,7.56
2024-07-27,prod_028,Vinho Tinto,Bebidas,53,10.07
2024-07-27,prod_049,Loção Hidratante,Cosméticos,52,18.19
2024-06-16,prod_006,Batata Frita Congelada,Congelados,86,45.94
2024-07-22,prod_025,Peixe Congelado,Congelados,13,48.54
2024-07-10,prod_021,Carvão para Churrasco,Diversos,4,5.64
2024-09-24,prod_048,Peixe Congelado,Congelados,81,15.82
2024-06-16,prod_001,Bolo de Chocolate,Padaria,5,9.56
2024-04-26,prod_037,Linguiça,Carnes,48,41.8
2024-08-20,prod_027,Leite Integral,Frios e Laticínios,46,22.96
2024-04-26,prod_028,Vinho Tinto,Bebidas,20,10.07
2024-07-25,prod_035,Esmalte,Cosméticos,38,45.96
2024-09-18,prod_024,Amaciante,Limpeza,28,14.44
2024-06-01,prod_034,Guardanapos,Diversos,76,7.56
2024-08-09,prod_035,Esmalte,Cosméticos,72,45.96
2024-05-13,prod_034,Guardanapos,Diversos,20,7.56
2024-10-15,prod_013,Costela,Carnes,5,17.56
2024-06-24,prod_023,Queijo Mussarela,Frios e Laticínios,73,21.01
2024-09-16,prod_045,Requeijão,Frios e Laticínios,97,34.06
2024-06-23,prod_037,Linguiça,Carnes,97,41.8
2024-04-24,prod_047,Pão Francês,Padaria,61,17.71
2024-07-24,prod_014,Protetor Solar,Cosméticos,47,12.84
2024-08-25,prod_034,Guardanapos,Diversos,83,7.56
2024-06-24,prod_002,Perfume,Cosméticos,26,40.75
2024-08-28,prod_022,Filé de Peito de Frango,Carnes,46,36.71
2024-07-31,prod_022,Filé de Peito de Frango,Carnes,38,36.71
2024-07-18,prod_037,Linguiça,Carnes,28,41.8
2024-05-04,prod_007,Condicionador,Higiene,36,13.53
2024-05-22,prod_008,Carne Moída,Carnes,42,39.03
2024-05-16,prod_011,Peixe Congelado,Congelados,48,24.04
2024-07-17,prod_040,Nuggets,Congelados,12,29.19
2024-07-09,prod_041,Fósforo,Diversos,79,36.86
2024-06-24,prod_016,Croissant,Padaria,20,37.36
2024-05-25,prod_020,Limpa Vidros,Limpeza,58,10.48
2024-08-12,prod_040,Nuggets,Congelados,14,29.19
2024-07-21,prod_029,Pão de Forma,Padaria,95,11.52
2024-05-01,prod_004,Requeijão,Frios e Laticínios,28,14.14
2024-09-27,prod_006,Batata Frita Congelada,Congelados,23,45.94
2024-08-21,prod_024,Amaciante,Limpeza,30,14.44
2024-10-14,prod_010,Iogurte,Frios e Laticínios,76,16.1
2024-07-13,prod_015,Pão de Forma,Padaria,86,42.57
2024-05-15,prod_043,Farinha de Trigo,Alimentação,95,11.56
2024-07-07,prod_038,Pizza Congelada,Congelados,35,37.38
2024-05-01,prod_035,Esmalte,Cosméticos,70,45.96
2024-06-11,prod_044,Manteiga,Frios e Laticínios,95,39.71
2024-08-03,prod_035,Esmalte,Cosméticos,20,45.96
2024-05-12,prod_004,Requeijão,Frios e Laticínios,44,14.14
2024-07-07,prod_016,Croissant,Padaria,1,37.36
2024-08-08,prod_004,Requeijão,Frios e Laticínios,47,14.14
2024-09-17,prod_039,Suco de Laranja,Bebidas,48,47.16
2024-06-13,prod_045,Requeijão,Frios e Laticínios,38,34.06
2024-07-01,prod_005,Multiuso,Limpeza,30,29.72
2024-05-28,prod_012,Açúcar,Alimentação,36,7.35
2024-05-01,prod_008,Carne Moída,Carnes,41,39.03
2024-09-14,prod_029,Pão de Forma,Padaria,41,11.52
2024-10-10,prod_033,Sabão em Pó,Limpeza,66,13.43
2024-08-29,prod_031,Condicionador,Higiene,68,8.94
2024-06-27,prod_014,Protetor Solar,Cosméticos,17,12.84
2024-06-18,prod_010,Iogurte,Frios e Laticínios,41,16.1
2024-09-11,prod_039,Suco de Laranja,Bebidas,8,47.16
2024-09-15,prod_016,Croissant,Padaria,52,37.36
2024-07-29,prod_019,Hambúrguer Congelado,Congelados,83,46.57
2024-06-07,prod_035,Esmalte,Cosméticos,37,45.96
2024-06-10,prod_022,Filé de Peito de Frango,Carnes,29,36.71
2024-05-17,prod_047,Pão Francês,Padaria,97,17.71
2024-10-19,prod_049,Loção Hidratante,Cosméticos,42,18.19
2024-05-01,prod_026,Nuggets,Congelados,49,10.42
2024-05-23,prod_011,Peixe Congelado,Congelados,21,24.04
2024-06-04,prod_022,Filé de Peito de Frango,Carnes,47,36.71
2024-09-17,prod_036,Pão Integral,Padaria,94,11.68
2024-05-03,prod_019,Hambúrguer Congelado,Congelados,91,46.57
2024-05-30,prod_037,Linguiça,Carnes,61,41.8
2024-05-01,prod_011,Peixe Congelado,Congelados,65,24.04
2024-08-07,prod_038,Pizza Congelada,Congelados,82,37.38
2024-08-15,prod_042,Esponja de Aço,Limpeza,9,34.71
2024-05-18,prod_048,Peixe Congelado,Congelados,5,15.82
2024-07-16,prod_027,Leite Integral,Frios e Laticínios,12,22.96
2024-07-03,prod_031,Condicionador,Higiene,28,8.94
2024-06-11,prod_009,Suco de Laranja,Bebidas,46,33.15
2024-09-29,prod_040,Nuggets,Congelados,37,29.19
2024-10-16,prod_041,Fósforo,Diversos,81,36.86
2024-07-18,prod_035,Esmalte,Cosméticos,17,45.96
2024-05-30,prod_003,Bife de Alcatra,Carnes,91,38.02
2024-07-21,prod_013,Costela,Carnes,4,17.56
2024-10-19,prod_028,Vinho Tinto,Bebidas,73,10.07
2024-05-08,prod_003,Bife de Alcatra,Carnes,55,38.02
2024-09-02,prod_039,Suco de Laranja,Bebidas,95,47.16
2024-06-03,prod_021,Carvão para Churrasco,Diversos,3,5.64
2024-10-14,prod_047,Pão Francês,Padaria,92,17.71
2024-05-09,prod_033,Sabão em Pó,Limpeza,1,13.43
2024-07-18,prod_008,Carne Moída,Carnes,68,39.03
2024-06-07,prod_037,Linguiça,Carnes,57,41.8
2024-06-03,prod_046,Amaciante,Limpeza,25,36.75
2024-10-19,prod_021,Carvão para Churrasco,Diversos,98,5.64
2024-06-22,prod_022,Filé de Peito de Frango,Carnes,79,36.71
2024-05-05,prod_019,Hambúrguer Congelado,Congelados,88,46.57
2024-09-03,prod_030,Croissant,Padaria,24,49.73
2024-10-12,prod_014,Protetor Solar,Cosméticos,13,12.84
2024-06-29,prod_014,Protetor Solar,Cosméticos,22,12.84
2024-09-12,prod_035,Esmalte,Cosméticos,66,45.96
2024-05-07,prod_017,Esponja de Aço,Limpeza,83,14.38
2024-04-26,prod_013,Costela,Carnes,75,17.56
2024-06-06,prod_002,Perfume,Cosméticos,64,40.75
2024-09-23,prod_029,Pão de Forma,Padaria,71,11.52
2024-06-18,prod_010,Iogurte,Frios e Laticínios,36,16.1
2024-09-28,prod_007,Condicionador,Higiene,13,13.53
2024-07-16,prod_042,Esponja de Aço,Limpeza,31,34.71
2024-07-19,prod_047,Pão Francês,Padaria,53,17.71
2024-08-27,prod_046,Amaciante,Limpeza,76,36.75
2024-05-28,prod_037,Linguiça,Carnes,18,41.8
2024-08-19,prod_039,Suco de Laranja,Bebidas,68,47.16
2024-09-15,prod_015,Pão de Forma,Padaria,50,42.57
2024-09-05,prod_039,Suco de Laranja,Bebidas,56,47.16
2024-10-09,prod_045,Requeijão,Frios e Laticínios,64,34.06
2024-08-11,prod_002,Perfume,Cosméticos,18,40.75
2024-06-24,prod_038,Pizza Congelada,Congelados,54,37.38
2024-05-01,prod_013,Costela,Carnes,35,17.56
